date,sku_id,store_id,supplier_id,is_true_baseline,units_sold,promo_flag,stock_out_flag,stock_on_hand,lead_time_days,effective_price,price_index,promo_intensity,lag_units_7,lag_units_28,roll_mean_28d,lt_rolling_mean_30d,lt_rolling_std_30d,supplier_cv,stock_cover_days,required_safety_stock,safety_stock_gap,under_buffered_flag
2023-11-28,SKU0001,STORE0001,S056,1,28,0,0,280,5,6.24,1.0,0.0,172.0,71.0,154.96428571428572,6.357142857142857,2.530039308212207,0.3101551934335325,1.864878159707785,713.5735995027486,-433.5735995027486,1
2023-11-29,SKU0001,STORE0001,S020,0,281,1,0,163,5,5.6160000000000005,0.9,0.1,91.0,85.0,153.42857142857142,6.6875,2.4958298553119898,0.3082092919427658,1.25798367598045,642.7819046340355,-479.7819046340355,1
2023-11-30,SKU0001,STORE0001,S003,0,138,1,0,240,12,5.304,0.85,0.15,91.0,333.0,160.42857142857142,6.434782608695652,1.753595966643756,0.3112102997232034,1.5314396352985895,579.5142010083658,-339.51420100836583,1
2023-12-01,SKU0001,STORE0001,S049,1,78,0,0,398,7,6.24,1.0,0.0,128.0,142.0,153.46428571428572,5.6923076923076925,2.1363760352762253,0.3095444907552158,2.435299784004818,655.3586614633425,-257.3586614633425,1
2023-12-02,SKU0001,STORE0001,S010,1,175,0,0,236,8,6.24,1.0,0.0,197.0,128.0,151.17857142857142,6.409090909090909,2.015631554320026,0.3081380225224308,1.5100451825262544,619.3334968612359,-383.33349686123586,1
2023-12-03,SKU0001,STORE0001,S007,1,118,0,0,305,5,6.24,1.0,0.0,131.0,107.0,152.85714285714286,5.944444444444445,1.9844164121302832,0.3105578259739097,1.991591472816875,597.1547559648785,-292.1547559648785,1
2023-12-04,SKU0001,STORE0001,S060,1,124,0,0,421,4,6.24,1.0,0.0,241.0,222.0,153.25,7.25,2.137330535547045,0.3097472067067326,2.7827955811434677,642.0659150936477,-221.06591509364773,1
2023-12-05,SKU0001,STORE0001,S008,1,79,0,0,395,9,6.24,1.0,0.0,28.0,91.0,149.75,6.411764705882353,1.7341721198244626,0.3054273182188654,2.935222349727762,508.3260759586808,-113.3260759586808,1
2023-12-06,SKU0001,STORE0001,S028,1,119,0,0,253,6,6.24,1.0,0.0,281.0,196.0,149.32142857142858,7.217391304347826,2.043982781886438,0.3083420165975531,1.7834718184262548,594.9594499270132,-341.9594499270132,1
2023-12-07,SKU0001,STORE0001,S060,1,109,0,0,355,7,6.24,1.0,0.0,138.0,51.0,146.57142857142858,7.0,2.23606797749979,0.3097472067067326,2.9903478550722196,558.6803532055014,-203.68035320550143,1
2023-12-08,SKU0001,STORE0001,S034,1,92,0,0,286,5,6.24,1.0,0.0,78.0,74.0,148.64285714285714,6.933333333333334,1.791514389985135,0.3083804457553219,2.496237564011287,477.8627364745209,-191.8627364745209,1
2023-12-09,SKU0001,STORE0001,S010,1,199,0,0,199,8,6.24,1.0,0.0,175.0,159.0,149.28571428571428,6.478260869565218,1.9970333729034473,0.3081380225224308,1.707093198955401,502.1821329688803,-303.18213296888035,1
2023-12-10,SKU0001,STORE0001,S015,1,100,0,0,320,4,6.24,1.0,0.0,118.0,196.0,150.71428571428572,6.65,1.8994459025837256,0.3079336690316962,2.666644444629628,500.4159490828523,-180.41594908285236,1
2023-12-11,SKU0001,STORE0001,S006,1,75,0,0,164,5,6.24,1.0,0.0,124.0,125.0,147.28571428571428,6.181818181818182,1.867934016280417,0.3102734775273436,1.3965817809337389,482.08920834299744,-318.08920834299744,1
2023-12-12,SKU0001,STORE0001,S014,1,151,0,0,273,7,6.24,1.0,0.0,79.0,51.0,145.5,7.055555555555555,1.924217861647939,0.3103407898821775,2.47216390019754,491.91448012250174,-218.91448012250177,1
2023-12-13,SKU0001,STORE0001,S032,1,125,0,0,194,6,6.24,1.0,0.0,119.0,109.0,149.07142857142858,6.176470588235294,2.007339474206065,0.3112641384052953,1.6070872785669232,508.2434724946637,-314.24347249466365,1
2023-12-14,SKU0001,STORE0001,S040,1,119,0,0,232,7,6.24,1.0,0.0,109.0,122.0,149.64285714285714,7.8,2.2424476423255526,0.3095310466806659,1.9083274285640424,570.8404763595851,-338.84047635958507,1
2023-12-15,SKU0001,STORE0001,S037,1,105,0,0,291,7,6.24,1.0,0.0,92.0,112.0,149.53571428571428,6.333333333333333,1.932183566158592,0.3084542729455699,2.365834424110373,504.1607306793415,-213.16073067934155,1
2023-12-16,SKU0001,STORE0001,S056,1,120,0,0,267,7,6.24,1.0,0.0,199.0,303.0,149.28571428571428,6.266666666666667,2.463060426921489,0.3101551934335325,2.138426808938601,597.6559718587386,-330.65597185873855,1
2023-12-17,SKU0001,STORE0001,S044,1,144,0,0,209,5,6.24,1.0,0.0,100.0,340.0,142.75,6.0,1.450952500220023,0.3084681754509043,1.840235368996751,393.5704661761775,-184.5704661761775,1
2023-12-18,SKU0001,STORE0001,S058,1,147,0,0,351,10,6.24,1.0,0.0,75.0,271.0,135.75,6.5,2.6352313834736494,0.3081638585098428,2.928461860270534,576.9920637758283,-225.9920637758283,1
2023-12-19,SKU0001,STORE0001,S048,1,166,0,0,413,10,6.24,1.0,0.0,151.0,172.0,131.32142857142858,6.333333333333333,1.632993161855452,0.3102185270687608,3.173411400790554,413.22818065119594,-0.2281806511959416,1
2023-12-20,SKU0001,STORE0001,S034,1,30,0,0,290,6,6.24,1.0,0.0,125.0,91.0,131.10714285714286,6.8125,1.796988221070652,0.3083804457553219,2.192208050263119,452.7068892009796,-162.70688920097962,1
2023-12-21,SKU0001,STORE0001,S006,1,84,0,0,433,5,6.24,1.0,0.0,119.0,91.0,128.92857142857142,6.130434782608695,1.8415494421345544,0.3102734775273436,3.647382031679637,425.8449457066973,7.155054293302726,0
2023-12-22,SKU0001,STORE0001,S033,1,112,0,0,407,8,6.24,1.0,0.0,105.0,128.0,128.67857142857142,6.705882352941177,1.759428383110298,0.3108705289145506,3.579114254020379,406.6975176428339,0.3024823571661272,0
2023-12-23,SKU0001,STORE0001,S007,1,61,0,0,484,11,6.24,1.0,0.0,120.0,197.0,128.10714285714286,5.894736842105263,1.940639552143836,0.3105578259739097,4.219141302628744,429.7486488669951,54.2513511330049,0
2023-12-24,SKU0001,STORE0001,S042,1,107,0,0,279,9,6.24,1.0,0.0,144.0,131.0,123.25,6.615384615384615,1.556623564988313,0.3102639347664808,2.624975302651722,360.2241184814179,-81.22411848141792,1
2023-12-25,SKU0001,STORE0001,S001,1,110,0,0,223,7,6.24,1.0,0.0,147.0,241.0,122.39285714285714,6.7272727272727275,1.6954229190555594,0.3097174709269413,2.2078989316937454,368.9555100453948,-145.95551004539482,1
2023-12-26,SKU0001,STORE0001,S003,0,38,0,1,337,7,6.24,1.0,0.0,166.0,28.0,117.71428571428572,6.666666666666667,2.057154359296116,0.3112102997232034,3.5208587372967743,389.32605177834654,-52.32605177834654,1
2023-12-27,SKU0001,STORE0001,S052,1,88,0,0,368,7,6.24,1.0,0.0,30.0,281.0,118.07142857142856,7.105263157894737,1.242521488394791,0.3097156951286978,4.752706145861584,270.25134972353084,97.74865027646916,0
2023-12-28,SKU0001,STORE0001,S044,0,162,1,0,292,6,4.992000000000001,0.8000000000000002,0.2,84.0,138.0,111.17857142857144,5.9523809523809526,1.4309504001254014,0.3084681754509043,3.406626922685902,254.643516513396,37.35648348660402,0
2023-12-29,SKU0001,STORE0001,S037,1,126,0,0,202,8,6.24,1.0,0.0,112.0,78.0,112.03571428571428,6.363636363636363,1.8909673650694176,0.3084542729455699,2.0855241907531927,343.57915223721153,-141.57915223721153,1
2023-12-30,SKU0001,STORE0001,S025,1,120,0,0,264,6,6.24,1.0,0.0,61.0,175.0,113.75,6.636363636363637,1.9159842564581977,0.3052289813924146,2.670493217554158,353.3220780895598,-89.3220780895598,1
2023-12-31,SKU0001,STORE0001,S010,1,106,0,0,163,6,6.24,1.0,0.0,107.0,118.0,111.78571428571428,6.541666666666667,1.97768346407052,0.3081380225224308,1.5192934286897457,383.17348617820335,-220.17348617820335,1
2021-01-08,SKU0001,STORE0002,S012,1,61,0,0,282,7,6.24,1.0,0.0,56.0,,112.71428571428572,6.461538461538462,1.5607361839521232,0.310784030916961,2.501878944039787,389.1744552421572,-107.1744552421572,1
2021-01-09,SKU0001,STORE0002,S023,1,115,0,0,308,6,6.24,1.0,0.0,55.0,,106.25,6.7272727272727275,1.6382865085151266,0.3074041161280592,2.7153413005175016,400.13611260153925,-92.13611260153924,1
2021-01-10,SKU0001,STORE0002,S060,1,97,0,0,226,8,6.24,1.0,0.0,126.0,,107.22222222222224,7.0,2.1483446221182985,0.3097472067067326,1.852443832427603,497.3559442093606,-271.35594420936053,1
2021-01-11,SKU0001,STORE0002,S013,1,75,0,0,231,8,6.24,1.0,0.0,216.0,,106.2,6.125,1.7078251276599332,0.3087047329885402,1.959983369838074,396.74031296122587,-165.74031296122587,1
2021-01-12,SKU0001,STORE0002,S035,0,131,1,0,387,5,4.367999999999999,0.6999999999999998,0.3,90.0,,103.36363636363636,6.222222222222222,1.8959881966484036,0.3110709114976189,3.960485784502205,371.4989964068982,15.50100359310187,0
2021-01-13,SKU0001,STORE0002,S026,0,178,1,0,266,6,5.6160000000000005,0.9,0.1,74.0,,105.66666666666669,7.08,2.0800641015763595,0.3104833780269682,2.5682510651621295,416.75514974598207,-150.75514974598207,1
2021-01-14,SKU0001,STORE0002,S060,1,84,0,0,322,6,6.24,1.0,0.0,172.0,,111.23076923076924,7.066666666666666,2.086236073022646,0.3097472067067326,2.7189155218230967,466.0856894543173,-144.08568945431728,1
2021-01-15,SKU0001,STORE0002,S059,1,91,0,0,240,6,6.24,1.0,0.0,61.0,,109.28571428571428,6.066666666666666,1.9286109586656035,0.3073502992299263,2.267185060330064,393.44588544116726,-153.44588544116726,1
2021-01-16,SKU0001,STORE0002,S008,1,136,0,0,179,7,6.24,1.0,0.0,115.0,,108.06666666666666,6.555555555555555,1.7895849739771974,0.3054273182188654,1.6251473722028464,384.2386065807479,-205.2386065807479,1
2021-01-17,SKU0001,STORE0002,S043,0,125,1,0,316,4,5.6160000000000005,0.9,0.1,97.0,,109.8125,5.956521739130435,2.285890732884612,0.3082406769329207,2.792904608166342,467.3360707889729,-151.3360707889729,1
2021-01-18,SKU0001,STORE0002,S034,0,120,1,0,338,7,5.6160000000000005,0.9,0.1,75.0,,110.70588235294116,6.764705882352941,1.7510501051050011,0.3083804457553219,2.8853412226968795,391.7164597773347,-53.716459777334705,1
2021-01-19,SKU0001,STORE0002,S008,1,89,0,0,353,7,6.24,1.0,0.0,131.0,,111.22222222222224,6.578947368421052,1.7421503147829251,0.3054273182188654,2.856624281653212,402.31832258230867,-49.31832258230867,1
2021-01-20,SKU0001,STORE0002,S029,1,91,0,0,201,5,6.24,1.0,0.0,178.0,,110.05263157894736,6.8125,1.600781059358212,0.3115503492149712,1.709584487130729,363.0642050720023,-162.06420507200232,1
2021-01-21,SKU0001,STORE0002,S050,1,51,0,0,310,8,6.24,1.0,0.0,84.0,,109.1,6.238095238095238,1.841324574993825,0.3116418514693667,2.9483415239257234,364.7527927189892,-54.75279271898921,1
2021-01-22,SKU0001,STORE0002,S016,1,59,0,0,286,6,6.24,1.0,0.0,91.0,,106.33333333333331,6.7,1.4181364924121764,0.3096568195019532,2.847766807442885,299.6431109270166,-13.643110927016608,1
2021-01-23,SKU0001,STORE0002,S008,1,108,0,0,312,5,6.24,1.0,0.0,136.0,,104.1818181818182,6.6,1.6982963599783722,0.3054273182188654,3.2548095623443567,326.2010672811806,-14.2010672811806,1
2021-01-24,SKU0001,STORE0002,S017,1,102,0,0,308,6,6.24,1.0,0.0,125.0,,104.34782608695652,6.5625,2.1899391163530857,0.3056916624951722,3.3529961571180404,377.74719897247354,-69.74719897247354,1
2021-01-25,SKU0001,STORE0002,S058,0,131,1,0,361,8,4.992000000000001,0.8000000000000002,0.2,120.0,,104.25,6.818181818181818,2.7136021011998723,0.3081638585098428,4.075760434962831,435.4275893724864,-74.42758937248641,1
2021-01-26,SKU0001,STORE0002,S015,1,98,0,0,292,5,6.24,1.0,0.0,89.0,,105.32,6.523809523809524,1.9395630337539331,0.3079336690316962,3.239266759322797,336.7083573660098,-44.70835736600981,1
2021-01-27,SKU0001,STORE0002,S004,1,92,0,0,229,7,6.24,1.0,0.0,91.0,,105.03846153846152,6.666666666666667,2.3804761428476167,0.3096189678597921,2.5046601052800983,398.2172726030001,-169.21727260300008,1
2021-01-28,SKU0001,STORE0002,S040,1,72,0,0,337,9,6.24,1.0,0.0,51.0,,104.55555555555556,7.75,2.1756225162774294,0.3095310466806659,3.680147018675303,375.8915216626847,-38.89152166268468,1
2021-01-29,SKU0001,STORE0002,S053,1,86,0,0,237,4,6.24,1.0,0.0,59.0,56.0,103.39285714285714,6.9,1.832455930395628,0.3087142855453137,2.5060157974160395,333.1205456723538,-96.12054567235378,1
2021-01-30,SKU0001,STORE0002,S050,0,134,1,0,289,7,5.6160000000000005,0.9,0.1,108.0,55.0,104.46428571428572,6.318181818181818,1.8357913471116127,0.3116418514693667,2.9361095025159396,338.19526470256443,-49.19526470256443,1
2021-01-31,SKU0001,STORE0002,S003,1,107,0,0,322,5,6.24,1.0,0.0,102.0,126.0,107.28571428571428,6.68,2.0149441679609885,0.3112102997232034,3.152416689626815,375.5735624316747,-53.5735624316747,1
2021-02-01,SKU0001,STORE0002,S047,0,148,1,0,446,8,5.304,0.85,0.15,131.0,216.0,106.60714285714286,6.882352941176471,2.147159546388451,0.3084207457711594,4.33606895488516,398.81289487214,47.18710512786003,0
2021-02-02,SKU0001,STORE0002,S012,1,86,0,0,161,6,6.24,1.0,0.0,98.0,90.0,104.17857142857144,6.5,1.5063966175050876,0.310784030916961,1.5291577963302925,294.03679708799166,-133.03679708799166,1
2021-02-03,SKU0001,STORE0002,S004,1,65,0,0,171,9,6.24,1.0,0.0,92.0,74.0,104.03571428571428,6.6875,2.301267766543766,0.3096189678597921,1.6510185418899403,416.222373341072,-245.222373341072,1
2021-02-04,SKU0001,STORE0002,S026,1,74,0,0,264,6,6.24,1.0,0.0,72.0,172.0,103.71428571428572,7.038461538461538,2.049014772631359,0.3104833780269682,2.647537918674168,365.57445000812646,-101.57445000812646,1
2021-02-05,SKU0001,STORE0002,S033,1,69,0,0,350,7,6.24,1.0,0.0,86.0,61.0,100.21428571428572,6.777777777777778,1.7339365466222858,0.3108705289145506,3.4999650003499965,313.5098977775868,36.49010222241321,0
2021-02-06,SKU0001,STORE0002,S005,0,199,1,0,266,8,5.6160000000000005,0.9,0.1,134.0,115.0,100.5,6.5625,2.365551380404436,0.3101469645164297,2.726179965944712,400.719187347472,-134.71918734747197,1
2021-02-07,SKU0001,STORE0002,S036,0,71,1,0,195,8,5.6160000000000005,0.9,0.1,107.0,97.0,103.5,6.722222222222222,1.7423971167384034,0.304556316101683,1.8248492326943464,341.4060865764349,-146.40608657643492,1
2021-02-08,SKU0001,STORE0002,S014,1,40,0,0,355,4,6.24,1.0,0.0,148.0,75.0,102.57142857142856,6.85,2.0332758116684,0.3103407898821775,3.49013422620845,373.8070360930023,-18.807036093002296,1
2021-02-09,SKU0001,STORE0002,S028,0,95,1,0,295,4,5.6160000000000005,0.9,0.1,86.0,131.0,101.32142857142856,7.166666666666667,2.0144406207413397,0.3083420165975531,3.4188345499307125,329.94556704349674,-34.94556704349674,1
2021-02-10,SKU0001,STORE0002,S039,1,71,0,0,454,6,6.24,1.0,0.0,65.0,178.0,100.03571428571428,6.923076923076923,1.2303845552696742,0.3090501345727116,5.184280114256444,238.10318492912037,215.89681507087963,0
2021-02-11,SKU0001,STORE0002,S008,1,82,0,0,384,11,6.24,1.0,0.0,74.0,84.0,96.21428571428572,6.523809523809524,1.6917165134574887,0.3054273182188654,4.3424387769443635,284.3481395324037,99.6518604675963,0
2021-02-12,SKU0001,STORE0002,S009,1,72,0,0,278,6,6.24,1.0,0.0,69.0,91.0,96.14285714285714,6.3125,2.4689741459426693,0.3124787998854249,3.1036336117459613,390.4674309229992,-112.4674309229992,1
2021-02-13,SKU0001,STORE0002,S017,1,131,0,0,162,7,6.24,1.0,0.0,199.0,136.0,95.46428571428572,6.529411764705882,2.124783726018472,0.3056916624951722,1.7999800002222195,346.2602659567831,-184.2602659567831,1
2021-02-14,SKU0001,STORE0002,S034,1,56,0,0,215,7,6.24,1.0,0.0,71.0,125.0,95.28571428571428,6.777777777777778,1.699673171197595,0.3083804457553219,2.6779025884019236,267.48074282377235,-52.480742823772346,1
2021-02-15,SKU0001,STORE0002,S040,0,148,1,0,277,5,5.304,0.85,0.15,40.0,120.0,92.82142857142856,7.823529411764706,2.128241472367711,0.3095310466806659,3.544744399980256,315.8360210015869,-38.836021001586914,1
2021-02-16,SKU0001,STORE0002,S044,1,78,0,0,316,6,6.24,1.0,0.0,95.0,89.0,93.82142857142856,5.954545454545454,1.3965015038360855,0.3084681754509043,3.3770631458900437,257.81221818254755,58.187781817452446,0
2021-02-17,SKU0001,STORE0002,S030,1,80,0,0,423,5,6.24,1.0,0.0,71.0,91.0,93.42857142857144,6.444444444444445,2.068278940998476,0.3091998150166138,4.641014910494713,344.2581735839616,78.7418264160384,0
2021-02-18,SKU0001,STORE0002,S051,1,94,0,0,340,2,6.24,1.0,0.0,82.0,51.0,93.03571428571428,6.826086956521739,1.8745223370487911,0.3096633370683461,3.6784764307032223,323.8834784655272,16.11652153447278,0
2021-02-19,SKU0001,STORE0002,S007,1,85,0,0,369,7,6.24,1.0,0.0,72.0,59.0,94.57142857142856,6.15,2.207046132634963,0.3105578259739097,3.919533479917512,370.5095908379794,-1.509590837979374,1
2021-02-20,SKU0001,STORE0002,S043,0,22,0,1,95,3,6.24,1.0,0.0,131.0,108.0,95.5,5.875,2.2710369208033967,0.3082406769329207,0.9895730252809866,384.1324073445022,-289.1324073445022,1
2021-02-21,SKU0001,STORE0002,S016,0,194,1,0,266,6,4.992000000000001,0.8000000000000002,0.2,56.0,102.0,92.42857142857144,6.636363636363637,1.3618169680781094,0.3096568195019532,3.3072412954013,237.69104894442137,28.30895105557866,0
2021-02-22,SKU0001,STORE0002,S049,0,194,1,0,289,7,4.992000000000001,0.8000000000000002,0.2,148.0,131.0,95.71428571428572,5.785714285714286,2.0821058655036815,0.3095444907552158,2.885848500799564,380.6996125552528,-91.69961255525284,1
2021-02-23,SKU0001,STORE0002,S032,1,74,0,0,332,6,6.24,1.0,0.0,78.0,98.0,97.96428571428572,6.052631578947368,1.9571431620413329,0.3112641384052953,3.1110819577326585,389.3604923796096,-57.36049237960958,1
2021-02-24,SKU0001,STORE0002,S014,1,72,0,0,325,5,6.24,1.0,0.0,80.0,92.0,97.10714285714286,6.714285714285714,2.0770858707058104,0.3103407898821775,3.0618823241234603,411.266643391305,-86.26664339130502,1
2021-02-25,SKU0001,STORE0002,S036,0,26,0,1,377,7,6.24,1.0,0.0,94.0,72.0,96.39285714285714,6.7894736842105265,1.7184924714030627,0.304556316101683,3.590441995790516,355.3432431813275,21.656756818672477,0
2021-02-26,SKU0001,STORE0002,S035,1,90,0,0,433,6,6.24,1.0,0.0,85.0,86.0,94.75,6.157894736842105,1.863782232592187,0.3110709114976189,4.544180196009936,350.21587016624426,82.78412983375574,0
2021-02-27,SKU0001,STORE0002,S048,1,113,0,0,421,3,6.24,1.0,0.0,22.0,134.0,94.89285714285714,6.48,1.7587874611030558,0.3102185270687608,4.3853709857188985,341.01122412403294,79.98877587596706,0
2021-02-28,SKU0001,STORE0002,S032,1,151,0,0,523,9,6.24,1.0,0.0,194.0,107.0,94.14285714285714,6.05,1.9049796241485244,0.3112641384052953,4.798121118154879,390.83016799929663,132.16983200070337,0
2021-03-01,SKU0001,STORE0002,S045,1,78,0,0,249,5,6.24,1.0,0.0,194.0,148.0,95.71428571428572,6.0,1.8973665961010275,0.3114594527853183,2.4208097976825225,374.93795051274,-125.93795051273996,1
2021-03-02,SKU0001,STORE0002,S010,1,92,0,0,252,6,6.24,1.0,0.0,74.0,86.0,93.21428571428572,6.52,1.9390719429665315,0.3081380225224308,2.920495954517083,338.5152623946957,-86.5152623946957,1
2021-03-03,SKU0001,STORE0002,S017,1,40,0,0,322,5,6.24,1.0,0.0,72.0,65.0,93.42857142857144,6.555555555555555,2.064325049137546,0.3056916624951722,3.623753430427631,360.7722402913742,-38.7722402913742,1
2021-03-04,SKU0001,STORE0002,S041,0,170,1,0,423,7,4.992000000000001,0.8000000000000002,0.2,26.0,74.0,92.53571428571428,6.666666666666667,2.257263408474539,0.3104917496182471,5.018584525268343,372.9801777385879,50.01982226141211,0
2021-03-05,SKU0001,STORE0002,S003,1,113,0,0,268,2,6.24,1.0,0.0,90.0,69.0,95.96428571428572,6.615384615384615,2.001537870277214,0.3112102997232034,2.5558339361886193,404.63549566652785,-136.63549566652785,1
2021-03-06,SKU0001,STORE0002,S049,0,102,1,0,224,5,5.6160000000000005,0.9,0.1,113.0,199.0,97.53571428571428,5.866666666666666,2.0307165050320353,0.3095444907552158,2.071315060494817,412.130406058361,-188.13040605836105,1
2021-03-07,SKU0001,STORE0002,S045,1,77,0,0,336,10,6.24,1.0,0.0,151.0,71.0,94.07142857142856,5.9411764705882355,1.8530578861470477,0.3114594527853183,3.1527854296273357,372.6410627912217,-36.641062791221714,1
2021-03-08,SKU0001,STORE0002,S051,0,153,1,0,160,3,5.304,0.85,0.15,78.0,40.0,94.28571428571428,6.625,2.08123082312617,0.3096633370683461,1.6666493057363985,380.7435762410986,-220.7435762410986,1
2021-03-09,SKU0001,STORE0002,S003,0,150,1,0,306,3,4.992000000000001,0.8000000000000002,0.2,92.0,95.0,98.32142857142856,6.444444444444445,2.154303980645638,0.3112102997232034,2.8674430092355228,423.336862324528,-117.336862324528,1
2021-03-10,SKU0001,STORE0002,S051,1,30,0,0,278,7,6.24,1.0,0.0,40.0,71.0,100.28571428571428,6.48,2.1625602111078126,0.3096633370683461,2.417370283736663,453.3994889049674,-175.39948890496743,1
2021-03-11,SKU0001,STORE0002,S009,1,122,0,0,281,8,6.24,1.0,0.0,170.0,82.0,98.82142857142856,6.294117647058823,2.391775122224938,0.3124787998854249,2.4741920511391724,489.4467992961405,-208.4467992961405,1
2021-03-12,SKU0001,STORE0002,S020,1,75,0,0,245,3,6.24,1.0,0.0,113.0,72.0,100.25,6.5,2.4070973488953085,0.3082092919427658,2.295828553146088,468.7287314450627,-223.72873144506275,1
2021-03-13,SKU0001,STORE0002,S016,0,170,1,0,284,6,4.992000000000001,0.8000000000000002,0.2,102.0,131.0,100.35714285714286,6.583333333333333,1.3113721705515065,0.3096568195019532,2.8039215409720915,297.4980399952584,-13.49803999525841,1
2021-03-14,SKU0001,STORE0002,S010,1,82,0,0,276,10,6.24,1.0,0.0,77.0,56.0,101.75,6.5,1.9026297590440449,0.3081380225224308,2.486464085909136,404.8693250760052,-128.86932507600517,1
2021-03-15,SKU0001,STORE0002,S017,1,76,0,0,296,8,6.24,1.0,0.0,153.0,148.0,102.67857142857144,6.473684210526316,2.0376571801031034,0.3056916624951722,2.6495926507051726,426.92495436258105,-130.92495436258105,1
2021-03-16,SKU0001,STORE0002,S001,1,71,0,0,416,9,6.24,1.0,0.0,150.0,78.0,100.10714285714286,6.739130434782608,1.6574183458386509,0.3097174709269413,4.130455442286388,343.07730714586836,72.92269285413164,0
2021-03-17,SKU0001,STORE0002,S057,1,56,0,0,369,8,6.24,1.0,0.0,30.0,80.0,99.85714285714286,6.55,1.932410548076104,0.3115580407978799,4.126151943987846,349.58333222857925,19.416667771420748,0
2021-03-18,SKU0001,STORE0002,S022,1,88,0,0,509,6,6.24,1.0,0.0,122.0,94.0,99.0,6.647058823529412,1.99816091915129,0.3087605458518112,5.4646652566613545,369.89711110945814,139.10288889054186,0
2021-03-19,SKU0001,STORE0002,S003,1,73,0,0,206,9,6.24,1.0,0.0,75.0,85.0,98.78571428571428,6.321428571428571,2.211980366743146,0.3112102997232034,2.333306904290728,379.9012292779851,-173.90122927798512,1
2021-03-20,SKU0001,STORE0002,S045,0,259,1,0,347,3,5.6160000000000005,0.9,0.1,170.0,22.0,98.35714285714286,6.166666666666667,2.0364328674251486,0.3114594527853183,3.9431370098067062,356.69442990422004,-9.694429904220044,1
2021-03-21,SKU0001,STORE0002,S050,0,180,1,0,312,6,4.367999999999999,0.6999999999999998,0.3,82.0,194.0,106.82142857142856,6.3478260869565215,1.7992093125030306,0.3116418514693667,3.0978415817147917,376.6489196965685,-64.64891969656844,1
2021-03-22,SKU0001,STORE0002,S018,1,58,0,0,470,6,6.24,1.0,0.0,76.0,194.0,106.32142857142856,7.176470588235294,1.7042334830374275,0.3110723409070097,4.097100025279979,402.1736661850625,67.82633381493753,0
2021-03-23,SKU0001,STORE0002,S037,1,76,0,0,403,4,6.24,1.0,0.0,71.0,74.0,101.46428571428572,6.434782608695652,1.8787347521070408,0.3084542729455699,3.5935985284207654,410.6995111340237,-7.69951113402368,1
2021-03-24,SKU0001,STORE0002,S006,1,66,0,0,262,6,6.24,1.0,0.0,56.0,72.0,101.53571428571428,6.083333333333333,1.815792237365102,0.3102734775273436,2.321498417102633,399.3466689095305,-137.34666890953048,1
2021-03-25,SKU0001,STORE0002,S007,1,85,0,0,295,4,6.24,1.0,0.0,88.0,26.0,101.32142857142856,6.190476190476191,2.159144451375304,0.3105578259739097,2.581227414260125,460.390997703605,-165.39099770360502,1
2021-03-26,SKU0001,STORE0002,S016,1,71,0,0,343,8,6.24,1.0,0.0,73.0,90.0,103.42857142857144,6.538461538461538,1.2659242088545832,0.3096568195019532,3.0125205926673164,318.8968024829199,24.103197517080105,0
2021-03-27,SKU0001,STORE0002,S051,1,84,0,0,294,9,6.24,1.0,0.0,259.0,113.0,102.75,6.5,2.1213203435596424,0.3096633370683461,2.588656452081554,451.0602674339295,-157.06026743392948,1
2021-03-28,SKU0001,STORE0002,S035,0,124,1,0,354,4,4.992000000000001,0.8000000000000002,0.2,180.0,151.0,101.71428571428572,6.15,1.814415956487898,0.3110709114976189,3.996729069187929,336.79778148953534,17.20221851046466,0
2021-03-29,SKU0001,STORE0002,S004,1,22,0,0,267,6,6.24,1.0,0.0,58.0,78.0,100.75,6.823529411764706,2.2976970567735604,0.3096189678597921,3.3137886586514,373.90250463749186,-106.90250463749186,1
2021-03-30,SKU0001,STORE0002,S048,1,49,0,0,245,9,6.24,1.0,0.0,76.0,92.0,98.75,6.346153846153846,1.853479057174538,0.3102185270687608,3.2480629991647834,316.261209526613,-71.26120952661302,1
2021-03-31,SKU0001,STORE0002,S057,1,66,0,0,156,7,6.24,1.0,0.0,66.0,40.0,97.21428571428572,6.619047619047619,1.9098740920854045,0.3115580407978799,2.179610264926438,318.2265824056737,-162.2265824056737,1
2021-04-01,SKU0001,STORE0002,S035,0,116,1,0,155,10,4.992000000000001,0.8000000000000002,0.2,85.0,170.0,98.14285714285714,6.0476190476190474,1.8296499795368095,0.3110709114976189,2.1656384042538326,302.18647699814005,-147.18647699814005,1
2021-04-02,SKU0001,STORE0002,S005,1,84,0,0,266,4,6.24,1.0,0.0,71.0,113.0,96.21428571428572,6.647058823529412,2.3168183050950564,0.3101469645164297,3.4999539479743684,360.7563070276444,-94.75630702764444,1
2021-04-03,SKU0001,STORE0002,S042,1,146,0,0,503,3,6.24,1.0,0.0,84.0,102.0,95.17857142857144,6.785714285714286,1.625686668105863,0.3102639347664808,6.460467480234198,300.3266346501088,202.6733653498912,0
2021-04-04,SKU0001,STORE0002,S036,1,152,0,0,283,6,6.24,1.0,0.0,124.0,77.0,96.75,6.8,1.6733200530681511,0.304556316101683,3.2635537975674085,325.1010053850663,-42.10100538506629,1
